KEY,R3,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),ADDRESS,CITY,STATE,LATITUDE,LONGITUDE,HOME TYPE,ZIP,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,LAST SALE DATE,FAVORITE,INTERESTED,IS SHORT SALE,LAST SALE PRICE
150019846,846,http://www.redfin.com/CA/San-Diego/3154-Belle-Isle-Dr-92105/home/5534725,3154 Belle Isle,San Diego,CA,32.738864,-117.091919,Single Family Residential,92105,3,2,City Heights,1792,8800,1956,4,Garage,6/9/2015,N,Y,FALSE,441000
150018109,109,http://www.redfin.com/CA/San-Diego/2619-46th-St-92105/home/5537261,2619 46th St,San Diego,CA,32.733708,-117.095701,Single Family Residential,92105,3,2,City Heights,1200,7000,1925,2,,7/14/2015,N,Y,FALSE,349000
150016929,929,http://www.redfin.com/CA/San-Diego/2583-Fairmount-Ave-92105/home/5537503,2583 Fairmount Ave,San Diego,CA,32.732991,-117.100605,Single Family Residential,92105,3,1,City Heights,1062,7000,1955,5,Garage,7/3/2015,N,Y,FALSE,300000
150038872,872,http://www.redfin.com/CA/San-Diego/2524-44th-St-92105/home/5537543,2524 44th,San Diego,CA,32.731946,-117.100085,Single Family Residential,92105,4,2,City Heights,1319,,1955,4,Garage,8/21/2015,N,Y,FALSE,460000
150036682,682,http://www.redfin.com/CA/San-Diego/2742-Ridgeview-Dr-92105/home/5538475,2742 Ridge View Dr,San Diego,CA,32.735303,-117.091587,Single Family Residential,92105,3,1,San Diego,1154,,1954,2,,8/28/2015,N,Y,FALSE,335000
150035496,496,http://www.redfin.com/CA/San-Diego/4715-Laurel-St-92105/home/5538909,4715 Laurel,San Diego,CA,32.731579,-117.093491,Single Family Residential,92105,3,1,San Diego,968,,1955,3,,8/14/2015,N,Y,FALSE,370000
150009738,738,http://www.redfin.com/CA/San-Diego/2218-Baily-Ave-92105/home/5834237,2218 Baily Ave,San Diego,CA,32.729494,-117.095313,Single Family Residential,92105,3,2,East San Diego,1572,17200,1960,2,Garage,6/12/2015,N,Y,TRUE,342825
150051316,316,http://www.redfin.com/CA/San-Diego/2956-Cynthia-Pl-92105/home/101916328,2956 West Cyn,San Diego,CA,32.7281741,-117.0977477,Single Family Residential,92123,5,3,Mission Valley,2222,,1999,4,Garage,1/13/2016,N,Y,FALSE,690000
DW15043676,676,http://www.redfin.com/CA/San-Diego/2521-Roseview-Pl-92105/home/5537712,2521 Roseview Pl,San Diego,CA,32.731795,-117.097652,Single Family Residential,92105,2,1,SD - San Diego,1120,7000,1960,0,,6/19/2015,N,Y,FALSE,310000
150000263,263,http://www.redfin.com/CA/San-Diego/3958-Manzanita-Dr-92105/home/5398393,3958 Manzanita Dr,San Diego,CA,32.733861,-117.109575,Single Family Residential,92105,3,3,City Heights,1500,7741,1948,2,,6/22/2015,N,Y,FALSE,330000
150037344,344,http://www.redfin.com/CA/San-Diego/1904-Gateway-Dr-92105/home/5829321,1904 Gateway Dr,San Diego,CA,32.725482,-117.109021,Single Family Residential,92105,3,2,City Heights,1740,6400,1954,4,Garage,8/12/2015,N,Y,FALSE,435000
150025606,606,http://www.redfin.com/CA/San-Diego/4107-37th-St-92105/home/5319307,4107 37th St,San Diego,CA,32.751649,-117.112798,Single Family Residential,92105,2,1,San Diego,1066,,1923,1,Garage,8/17/2015,N,Y,FALSE,386000
150031168,168,http://www.redfin.com/CA/San-Diego/3918-Polk-Ave-92105/home/5319655,3918 Polk Ave,San Diego,CA,32.751624,-117.1100852,Single Family Residential,92105,3,1,City Heights,896,2252,1928,0,,8/31/2015,N,Y,FALSE,300000
150019239,239,http://www.redfin.com/CA/San-Diego/3568-Central-Ave-92105/home/5395917,3568 Central Ave,San Diego,CA,32.743475,-117.108591,Single Family Residential,92105,3,2,City Heights,1109,,1938,5,Garage,6/11/2015,N,Y,FALSE,370000
150028360,360,http://www.redfin.com/CA/San-Diego/4152-Manzanita-Dr-92105/home/5534923,4152 Manzanita Dr,San Diego,CA,32.736242,-117.106597,Single Family Residential,92105,3,1,City Heights,1281,,1955,1,Garage,7/31/2015,N,Y,FALSE,335000
150002947,947,http://www.redfin.com/CA/San-Diego/2513-Tuberose-St-92105/home/5536520,2513 Tuberose St,San Diego,CA,32.732616,-117.104086,Single Family Residential,92105,2,2,City Heights,776,6399,1930,1,,9/16/2015,N,Y,FALSE,305000
150032216,216,http://www.redfin.com/CA/San-Diego/2011-Tulip-St-92105/home/5828160,2011 Tulip St,San Diego,CA,32.727116,-117.106592,Single Family Residential,92105,3,1,San Diego,1020,,1953,3,Garage,9/3/2015,N,Y,FALSE,336500
150034421,421,http://www.redfin.com/CA/San-Diego/2025-39th-St-92105/home/5829114,2025 39th,San Diego,CA,32.726263,-117.110261,Single Family Residential,92105,3,2,San Diego,1631,6200,1963,3,Garage,8/20/2015,N,Y,FALSE,430000
150033742,742,http://www.redfin.com/CA/San-Diego/1927-Rexford-Dr-92105/home/5829412,1927 REXFORD Dr,San,CA,32.726155,-117.108273,Single Family Residential,92105,3,1,San Diego,1020,5800,1953,5,Garage,7/24/2015,N,Y,FALSE,417000
150030395,395,http://www.redfin.com/CA/San-Diego/1943-Rexford-Dr-92105/home/5829406,1943 Rexford,San Diego,CA,32.726473,-117.108266,Single Family Residential,92105,3,1,San Diego,1055,5800,1953,5,Garage,7/31/2015,N,Y,FALSE,400000
150024348,348,http://www.redfin.com/CA/San-Diego/4184-Home-Ave-92105/home/5838572,4184 Home,San Diego,CA,32.72463,-117.105668,Single Family Residential,92105,6,4,San Diego,2676,7900,1959,5,Garage,6/11/2015,N,Y,FALSE,400000
150058917,917,http://www.redfin.com/CA/San-Diego/4175-Myrtle-Ave-92105/home/5397009,4175 Myrtle Ave,San Diego,CA,32.7420042,-117.1050107,Single Family Residential,92105,2,1,City Heights,673,,1940,2,,12/11/2015,N,Y,FALSE,302000
150036900,900,http://www.redfin.com/CA/San-Diego/5414-Grape-St-92105/home/5841530,5414 Grape St,San Diego,CA,32.725866,-117.081518,Single Family Residential,92105,3,1,San Diego,992,6100,1950,3,Garage,8/12/2015,N,Y,FALSE,332000
150038749,749,http://www.redfin.com/CA/San-Diego/3257-Easy-St-92105/home/5539959,3257 Easy,San Diego,CA,32.740197,-117.080277,Single Family Residential,92105,3,3,East San Diego,1650,6200,1950,4,,7/31/2015,N,Y,FALSE,415000
150025723,723,http://www.redfin.com/CA/San-Diego/5551-Hubner-Rd-92105/home/5546565,5551 Hubner Rd,San Diego,CA,32.739029,-117.075562,Single Family Residential,92105,2,1,San Diego,780,6200,1950,2,Garage,7/17/2015,N,Y,FALSE,309000
150032909,909,http://www.redfin.com/CA/San-Diego/4839-Auburn-Dr-92105/home/5504309,4839 Auburn Dr,San Diego,CA,32.747128,-117.090409,Single Family Residential,92105,3,2,City Heights,976,2431,1924,2,,8/12/2015,N,Y,FALSE,296000
150013639,639,http://www.redfin.com/CA/San-Diego/3726-52nd-St-92105/home/5511922,3726 52nd St,San Diego,CA,32.746575,-117.083904,Single Family Residential,92105,3,2,East San Diego,1115,,1957,4,Garage,7/27/2015,N,Y,FALSE,265000
150028391,391,http://www.redfin.com/CA/San-Diego/2844-Baily-Ave-92105/home/5538387,2844 Baily,San Diego,CA,32.735576,-117.089962,Single Family Residential,92105,4,2,San Diego,1400,5200,1954,3,Garage,7/28/2015,N,Y,FALSE,399900
150017898,898,http://www.redfin.com/CA/San-Diego/2931-Baily-Ave-92105/home/5538430,2931 Baily Ave,San Diego,CA,32.736308,-117.08895,Single Family Residential,92105,3,2,San Diego,1500,,1956,3,Garage,6/5/2015,N,Y,FALSE,365000
150035075,75,http://www.redfin.com/CA/San-Diego/3585-Altadena-Ave-92105/home/5539278,3585 Altadena Ave,San Diego,CA,32.743803,-117.085718,Single Family Residential,92105,3,2,East San Diego,1592,,1959,4,Garage,8/12/2015,N,Y,FALSE,410000
150025554,554,http://www.redfin.com/CA/San-Diego/5709-Michael-St-92105/home/5540846,5709 MICHAEL St,San Diego,CA,32.743366,-117.073095,Single Family Residential,92105,2,1,College Grove,780,5200,1951,2,Garage,6/23/2015,N,Y,FALSE,310000
150034601,601,http://www.redfin.com/CA/San-Diego/5910-Dwight-St-92105/home/5541106,5910 Dwight St,San Diego,CA,32.743771,-117.069708,Single Family Residential,92105,3,1,San Diego,1044,8300,1951,4,,7/20/2015,N,Y,FALSE,339000
150022805,805,http://www.redfin.com/CA/San-Diego/3332-Spa-St-92105/home/5541394,3332 Spa St,San Diego,CA,32.74189,-117.075061,Single Family Residential,92105,4,2,East San Diego,1351,7101,2014,3,Garage,8/13/2015,N,Y,FALSE,417000
150025243,243,http://www.redfin.com/CA/San-Diego/5959-Thorn-St-92105/home/5541937,5959 THORN St,SAN DIEGO,CA,32.741913,-117.067313,Single Family Residential,92105,2,1,San Diego,780,,1951,2,Garage,6/25/2015,N,Y,FALSE,323000
150028007,7,http://www.redfin.com/CA/San-Diego/5251-S-Thorn-St-92105/home/5542480,5251 Thorn St,San Diego,CA,32.738959,-117.082167,Single Family Residential,92105,4,2,East San Diego,1833,,1950,2,Garage,7/21/2015,N,Y,FALSE,390000
150041959,959,http://www.redfin.com/CA/San-Diego/3185-Winlow-St-92105/home/5543348,3185 Winlow St,San Diego,CA,32.739926,-117.078176,Single Family Residential,92105,3,1,East San Diego,1012,5400,1950,2,,9/17/2015,N,Y,FALSE,325500
150027264,264,http://www.redfin.com/CA/San-Diego/2525-Indianapolis-Ave-92105/home/5546250,2525 Indianapolis Ave,San Diego,CA,32.73183,-117.08717,Single Family Residential,92105,3,2,San Diego,1400,5502,1978,4,Garage,7/1/2015,N,Y,FALSE,385000
150021703,703,http://www.redfin.com/CA/San-Diego/5130-Lyle-Dr-92105/home/5839579,5130 Lyle Dr,San Diego,CA,32.728764,-117.085685,Single Family Residential,92105,2,1,East San Diego,888,5500,1950,2,Garage,7/27/2015,N,Y,FALSE,310000
150038304,304,http://www.redfin.com/CA/San-Diego/2236-52nd-St-92105/home/5839745,2236 52nd St,San Diego,CA,32.728804,-117.083961,Single Family Residential,92105,2,1,San Diego,794,,1949,3,Garage,9/2/2015,N,Y,FALSE,300000
150020026,26,http://www.redfin.com/CA/San-Diego/2160-54th-St-92105/home/5840208,2160 54th St,San Diego,CA,32.728519,-117.081129,Single Family Residential,92105,2,1,San Diego,856,6400,1949,5,Garage,7/23/2015,N,Y,FALSE,339900
150013754,754,http://www.redfin.com/CA/San-Diego/2216-55th-St-92105/home/5840351,2216 55th St,San Diego,CA,32.7292464,-117.0777049,Single Family Residential,92105,3,2,San Diego,1262,,1951,12,Garage,6/19/2015,N,Y,FALSE,410000
150026689,689,http://www.redfin.com/CA/San-Diego/5425-Faulconer-St-92105/home/5840365,5425 FAULCONER St,San Diego,CA,32.729235,-117.078529,Single Family Residential,92105,3,3,East San Diego,1730,,1951,3,Garage,9/4/2015,N,Y,FALSE,415000
150034210,210,http://www.redfin.com/CA/San-Diego/5540-Fredonia-St-92105/home/5840848,5540 Fredonia,San Diego,CA,32.727422,-117.076008,Single Family Residential,92105,3,2,City Heights,1486,,1951,2,Garage,9/21/2015,N,Y,FALSE,400000
150028126,126,http://www.redfin.com/CA/San-Diego/5566-Grape-St-92105/home/5840976,5566 Grape St,San Diego,CA,32.728267,-117.076157,Single Family Residential,92105,3,2,East San Diego,1724,6000,1951,2,Garage,6/19/2015,N,Y,FALSE,375000
150038131,131,http://www.redfin.com/CA/San-Diego/4344-38th-St-92105/home/5317251,4344 38th,San Diego,CA,32.756106,-117.111771,Single Family Residential,92105,2,1,San Diego,720,3123,1929,4,Garage,8/4/2015,N,Y,FALSE,435000
150027447,447,http://www.redfin.com/CA/San-Diego/4333-Copeland-Ave-92105/home/5493643,4333 Copeland Ave,San Diego,CA,32.755925,-117.1036753,Single Family Residential,92105,2,2,San Diego,1092,,1932,3,Garage,7/28/2015,N,Y,FALSE,511000
150038057,57,http://www.redfin.com/CA/San-Diego/4370-Van-Dyke-Ave-92105/home/5493679,4370 Van Dyke,San Diego,CA,32.756469,-117.103217,Single Family Residential,92105,3,2,City Heights,1068,6247,1933,4,Garage,8/21/2015,N,Y,FALSE,505000
140054115,115,http://www.redfin.com/CA/San-Diego/5532-Fredonia-St-92105/home/5840843,5532 Fredonia,San Diego,CA,32.727349,-117.076329,Single Family Residential,92105,2,1,San Diego,1066,,1951,2,,11/18/2014,N,Y,FALSE,320000
140042472,472,http://www.redfin.com/CA/San-Diego/4107-Wightman-St-92105/home/5395189,4107 Wightman,San Diego,CA,32.747617,-117.106594,Single Family Residential,92105,2,1,City Heights,923,,1955,0,,10/20/2014,N,Y,FALSE,165000
140011725,725,http://www.redfin.com/CA/San-Diego/4857-Castle-Ave-92105/home/5506545,4857 Castle Ave,San Diego,CA,32.744194,-117.091428,Single Family Residential,92105,2,1,City Heights,802,5763,1940,2,Garage,6/4/2014,N,Y,FALSE,220000
140030793,793,http://www.redfin.com/CA/San-Diego/5273-Rex-Ave-92105/home/5511713,5273 Rex Ave,San Diego,CA,32.747955,-117.081997,Single Family Residential,92105,2,1,East San Diego,835,,1949,7,Garage,7/3/2014,N,Y,FALSE,255000
140047508,508,http://www.redfin.com/CA/San-Diego/2260-Altadena-Ave-92105/home/5839412,2260 Altadena,San Diego,CA,32.7294819,-117.0873038,Single Family Residential,92105,3,2,San Diego,1300,6400,1955,4,Garage,10/31/2014,N,Y,FALSE,389900
140012911,911,http://www.redfin.com/CA/San-Diego/3309-Alice-St-92105/home/5541595,3309 Alice St,San Diego,CA,32.741143,-117.072158,Single Family Residential,92105,2,1,San Diego,780,9000,1951,2,Garage,5/19/2014,N,Y,FALSE,305000
140012129,129,http://www.redfin.com/CA/San-Diego/5252-S-Thorn-St-92105/home/5542577,5252 S Thorn St,San Diego,CA,32.7393807,-117.0820787,Single Family Residential,92105,3,1,City Heights,1171,6000,1949,2,Garage,4/30/2014,N,Y,FALSE,305000
140017671,671,http://www.redfin.com/CA/San-Diego/5210-Nutmeg-St-92105/home/5544621,5210 Nutmeg St,San Diego,CA,32.733756,-117.083574,Single Family Residential,92105,3,1,San Diego,1050,7700,1951,2,Garage,9/24/2014,N,Y,FALSE,326000
140013688,688,http://www.redfin.com/CA/San-Diego/1858-Tulip-St-92105/home/5829534,1858 Tulip St,San Diego,CA,32.725438,-117.107124,Single Family Residential,92105,3,1,San Diego,1055,5800,1953,5,Garage,4/18/2014,N,Y,FALSE,380000
140054724,724,http://www.redfin.com/CA/San-Diego/4039-46th-St-92105/home/5500659,4039 46Th St,San Diego,CA,32.7503335,-117.0951645,Single Family Residential,92105,5,2,City Heights,1079,,1926,2,,12/5/2014,N,Y,FALSE,290000
140014577,577,http://www.redfin.com/CA/San-Diego/4957-Loris-St-92105/home/5546462,4957 Loris St,San Diego,CA,32.741148,-117.08744,Single Family Residential,92105,3,2,San Diego,1302,9300,1960,2,Garage,5/29/2014,N,Y,FALSE,325000
150008310,310,http://www.redfin.com/CA/San-Diego/4078-Oakcrest-Dr-92105/home/5501454,4078 Oakcrest,San Diego,CA,32.7509637,-117.087375,Single Family Residential,92105,2,1,East San Diego,567,,1923,3,Garage,4/1/2015,N,Y,FALSE,278000
140037086,86,http://www.redfin.com/CA/San-Diego/4255-Copeland-Ave-92105/home/5495139,4255 Copeland Ave,San Diego,CA,32.7542486,-117.1036907,Single Family Residential,92105,6,2,East San Diego,1156,,1924,2,Garage,8/25/2014,N,Y,FALSE,369000
140015315,315,http://www.redfin.com/CA/San-Diego/3611-46th-St-92105/home/5505993,3611 46th St,San Diego,CA,32.7443681,-117.0955727,Single Family Residential,92105,2,1,City Heights,776,2252,1945,1,,6/16/2014,N,Y,FALSE,255000
140044916,916,http://www.redfin.com/CA/San-Diego/3601-46th-St-92105/home/5506005,3601 46th,San Diego,CA,32.7441117,-117.0956096,Single Family Residential,92105,2,2,City Heights,754,1037,1955,1,,11/6/2014,N,Y,FALSE,275900
140050843,843,http://www.redfin.com/CA/San-Diego/3540-42nd-St-92105/home/5530206,3540 42nd,San Diego,CA,32.742932,-117.104895,Single Family Residential,92105,4,3,East San Diego,1522,10498,1915,4,Garage,2/4/2015,N,Y,TRUE,260000
140052975,975,http://www.redfin.com/CA/San-Diego/3525-Isla-Vista-Dr-92105/home/5532576,3525 Isla Vis,San Diego,CA,32.742915,-117.091658,Single Family Residential,92105,2,1,City Heights,820,23300,1947,2,Garage,10/29/2014,N,Y,FALSE,330000
140029095,95,http://www.redfin.com/CA/San-Diego/3811-Winona-Ave-92105/home/5503051,3811 Winona Ave,San Diego,CA,32.747504,-117.0877,Single Family Residential,92105,4,2,City Heights,1538,6225,1951,1,Garage,7/2/2014,N,Y,FALSE,358000
140036099,99,http://www.redfin.com/CA/San-Diego/4705-Polk-Ave-92105/home/5500826,4705 Polk Ave,San Diego,CA,32.751246,-117.0931491,Single Family Residential,92105,2,1,City Heights,584,2326,1938,3,Garage,8/8/2014,N,Y,FALSE,245000
140022788,788,http://www.redfin.com/CA/San-Diego/3425-47th-St-92105/home/5532367,3425 47th St,San Diego,CA,32.74168,-117.0930602,Single Family Residential,92105,2,2,San Diego,680,6874,1950,2,Garage,10/8/2014,N,Y,FALSE,281500
140029896,896,http://www.redfin.com/CA/San-Diego/4068-47th-St-92105/home/5500808,4068 47th,San Diego,CA,32.750835,-117.093635,Single Family Residential,92105,5,2,City Heights,1550,4687,1928,4,,9/5/2014,N,Y,FALSE,305000
140036161,161,http://www.redfin.com/CA/San-Diego/3795-Menlo-Ave-92105/home/5503998,3795 Menlo,San Diego,CA,32.747477,-117.094225,Single Family Residential,92105,2,1,City Heights,1040,5624,1945,7,Garage,8/12/2014,N,Y,FALSE,309000
150008495,495,http://www.redfin.com/CA/San-Diego/3315-Belle-Isle-Dr-92105/home/5532525,3315 Belle Isle Dr,San Diego,CA,32.740589,-117.091212,Single Family Residential,92105,2,1,San Diego,1567,,1928,3,,3/23/2015,N,Y,FALSE,230000
140012744,744,http://www.redfin.com/CA/San-Diego/4055-45th-St-92105/home/5500456,4055 45th St,San Diego,CA,32.750655,-117.097337,Single Family Residential,92105,3,1,City Heights,1392,4125,1926,1,Garage,5/9/2014,N,Y,FALSE,270000
140007892,892,http://www.redfin.com/CA/San-Diego/5221-Streamview-Dr-92105/home/5539413,5221 W Streamview Dr,San Diego,CA,32.743054,-117.083149,Single Family Residential,92105,2,2,San Diego,2114,,1950,2,Garage,6/9/2014,N,Y,FALSE,354000
140054595,595,http://www.redfin.com/CA/San-Diego/5204-Maring-Pl-92105/home/5840065,5204 Maring Pl,San Diego,CA,32.728738,-117.082886,Single Family Residential,92105,2,2,San Diego,1172,10400,1955,4,Garage,12/15/2014,N,Y,FALSE,381000
140051611,611,http://www.redfin.com/CA/San-Diego/5240-Landis-St-92105/home/5512602,5240 Landis St,San Diego,CA,32.746673,-117.082732,Single Family Residential,92105,3,2,East San Diego,1200,8381,1946,2,,12/22/2014,N,Y,FALSE,285000
140049884,884,http://www.redfin.com/CA/San-Diego/3607-Knoxie-St-92105/home/5512514,3607 Knoxie St,San Diego,CA,32.74493,-117.082337,Single Family Residential,92105,4,2,East San Diego,1300,,1957,4,Garage,9/22/2014,N,Y,FALSE,345000
140063563,563,http://www.redfin.com/CA/San-Diego/3333-Euclid-Ave-92105/home/5532419,3333 Euclid Ave,San Diego,CA,32.741,-117.092032,Single Family Residential,92105,3,1,San Diego,996,5001,1946,2,Garage,1/15/2015,N,Y,FALSE,242000
140007609,609,http://www.redfin.com/CA/San-Diego/4227-Orange-Ave-92105/home/5498336,4227 Orange Ave,San Diego,CA,32.753008,-117.103707,Single Family Residential,92105,2,2,San Diego,480,1999,1924,0,,5/28/2014,N,Y,FALSE,207000
140002232,232,http://www.redfin.com/CA/San-Diego/4221-Wightman-St-92105/home/5503320,4221 Wightman St,San Diego,CA,32.747572,-117.10395,Single Family Residential,92105,3,1,City Heights,800,2405,1912,2,,3/28/2014,N,Y,FALSE,243000
140002293,293,http://www.redfin.com/CA/San-Diego/4219-Wightman-St-92105/home/5503326,4219 Wightman St,San Diego,CA,32.747431,-117.103968,Single Family Residential,92105,3,2,City Heights,868,2596,1939,2,Garage,3/28/2014,N,Y,FALSE,253000
140012827,827,http://www.redfin.com/CA/San-Diego/3423-Chamoune-Ave-92105/home/5532125,3423 Chamoune Ave,San Diego,CA,32.7416218,-117.0962944,Single Family Residential,92105,3,1,City Heights,1092,,1948,2,Garage,9/22/2014,N,Y,TRUE,230000
140053330,330,http://www.redfin.com/CA/San-Diego/3512-Chamoune-Ave-92105/home/5531121,3512 Chamoune Ave,San Diego,CA,32.742417,-117.096952,Single Family Residential,92105,4,2,City Heights,1250,,2000,3,Garage,12/26/2014,N,Y,FALSE,400000
140020751,751,http://www.redfin.com/CA/San-Diego/3506-Chamoune-Ave-92105/home/5531119,3506 Chamoune Ave,San Diego,CA,32.742281,-117.096953,Single Family Residential,92105,3,1,San Diego,1008,6251,1944,3,,5/9/2014,N,Y,FALSE,325000
140022497,497,http://www.redfin.com/CA/San-Diego/4327-Landis-St-92105/home/5505203,4327 Landis St,San Diego,CA,32.745682,-117.101374,Single Family Residential,92105,2,1,City Heights,512,2100,1921,4,Garage,6/2/2014,N,Y,FALSE,255000
140048144,144,http://www.redfin.com/CA/San-Diego/3839-50th-St-92105/home/5503097,3839 50th St,San Diego,CA,32.748048,-117.086664,Single Family Residential,92105,3,2,City Heights,1216,6246,1940,7,Garage,12/19/2014,N,Y,FALSE,325000
140008686,686,http://www.redfin.com/CA/San-Diego/4082-42nd-St-92105/home/5499942,4082 42nd St,San Diego,CA,32.751167,-117.104794,Single Family Residential,92105,3,1,City Heights,900,3498,1928,0,,2/13/2015,N,Y,FALSE,300000
140038151,151,http://www.redfin.com/CA/San-Diego/3655-44th-St-92105/home/5505471,3655 44th St,San Diego,CA,32.745028,-117.099568,Single Family Residential,92105,3,3,San Diego,1470,,1930,2,Garage,11/13/2014,N,Y,FALSE,320000
140005989,989,http://www.redfin.com/CA/San-Diego/3660-47th-St-92105/home/5506145,3660 47th St,San Diego,CA,32.7451681,-117.0943572,Single Family Residential,92105,2,1,City Heights,864,5001,1925,1,Garage,4/7/2014,N,Y,FALSE,235000
